sample_id,language,origin,text,source_id,avg_sentence_length,std_sentence_length,punctuation_density,avg_word_length,type_token_ratio,function_word_ratio
,en,gemini,"True to its word regarding more adaptable software licensing, Computer Associates has introduced Measured Workload Pricing for its suite of mainframe management tools.",en_8,23.0,0.0,0.08695652173913043,6.304347826086956,0.9565217391304348,0.13043478260869565
,en,gemini,"Economic growth accelerated across the Great Plains and Rocky Mountain states during September and early October, according to a report released Wednesday by the Federal Reserve Bank of Kansas City.",en_9,30.0,0.0,0.06666666666666667,5.633333333333334,0.9333333333333333,0.23333333333333334
,en,gemini,"Veteran center Dikembe Mutombo reportedly stated he is headed to the Houston Rockets in a sign-and-trade agreement. According to the Houston Chronicle, the 38-year-old is set to join the Rockets from the Chicago Bulls in exchange for players Eric Piatkowski, Adrian Griffin, and Mike Wilks, where he is expected to serve in a backup and mentoring role.",en_10,28.5,11.5,0.10526315789473684,5.192982456140351,0.7192982456140351,0.3508771929824561
,en,gemini,"**RBC Centura Chief Exits** 
RALEIGH, N.C. — The chief executive of RBC Centura Bank has resigned, and the incoming leader plans to direct operations from Raleigh instead of the bank's traditional headquarters in Rocky Mount.",en_11,12.0,12.192894105447921,0.14285714285714285,5.428571428571429,0.9142857142857143,0.22857142857142856
,en,gemini,"**SCO Puts Plans for Pro-Company Website on Hold**

According to a report by InfoWorld, SCO Group has temporarily shelved its controversial initiative to launch a pro-company website—a move that was initially announced last month as a direct counter to the legal watchdog site Groklaw.",en_12,44.0,0.0,0.045454545454545456,5.4772727272727275,0.9090909090909091,0.22727272727272727
,en,gemini,"Parisians observed the 60th anniversary of the city's liberation on Wednesday with solemn tributes, a traditional flag-raising ceremony atop the Eiffel Tower, and a procession of vintage 1940s tanks and military jeeps, while also reflecting on the darker history of wartime collaboration.",en_13,42.0,0.0,0.09523809523809523,5.880952380952381,0.8095238095238095,0.3333333333333333
,en,gemini,"**NEW YORK (CBS.MW) --** Spurred by Oracle's buyout of PeopleSoft and encouraging economic reports, U.S. equities finished Monday's session on an upbeat note, pushing the Dow Jones Industrial Average to its highest close in over nine months.",en_14,9.75,8.407585860400118,0.16216216216216217,5.54054054054054,1.0,0.1891891891891892
,en,gemini,"ATHENS -- Rifle shooter Matt Emmons made sure to keep his nerves under control, but unfortunately, he ended up aiming at the completely wrong target.",en_15,25.0,0.0,0.12,5.0,1.0,0.12
,en,gemini,"**Bills Coach Mularkey Keeps Faith in Bledsoe (AP)** 

AP - Buffalo Bills coach Mike Mularkey has a clear message for fans and analysts calling for rookie quarterback J.P. Losman to take over the starting job: Not just yet.",en_16,13.0,11.224972160321824,0.10526315789473684,4.842105263157895,0.9473684210526315,0.18421052631578946
,en,gemini,"**BRUSSELS** – Greece’s place in the eurozone remains secure despite a damning European Union review that uncovered five years of flawed budget data, a senior European Commission official stated Monday.",en_17,30.0,0.0,0.06666666666666667,5.766666666666667,0.9333333333333333,0.16666666666666666
,en,gemini,"Back in December 2005, travelers heading to Vienna for the holidays armed themselves with more than just winter coats. Many Americans went so far as to stitch red maple leaves onto their jackets and backpacks, hoping the discreet Canadian flag would shield them from rising anti-U.S. sentiment abroad—while others worried that very same deception could make them easy targets for identity theft.",en_18,15.75,9.41740410091868,0.0967741935483871,5.387096774193548,0.9354838709677419,0.14516129032258066
,en,gemini,"WASHINGTON (Reuters) — Federal authorities and industry leaders announced plans on Monday for a major U.S. crackdown on counterfeit and pirated merchandise, a burgeoning illicit market that drains hundreds of billions of dollars from American companies every year.",en_19,13.0,8.831760866327848,0.10526315789473684,5.973684210526316,0.8947368421052632,0.23684210526315788
,en,gemini,Cisco is shifting its focus toward smaller enterprises with a new line of switches designed to cut down on the expenses and technical hurdles typically associated with managing a corporate network.,en_20,31.0,0.0,0.03225806451612903,5.387096774193548,0.9354838709677419,0.3225806451612903
,en,gemini,"PITTSBURGH—Activist investor Carl Icahn is escalating his campaign against Mylan Laboratories, warning that he may nominate a slate of new directors to block the generic drugmaker's proposed $4 billion acquisition of King Pharmaceuticals.",en_21,33.0,0.0,0.06060606060606061,6.242424242424242,0.9696969696969697,0.18181818181818182
,en,gemini,"In a surprising about-face, storage vendor Quantum has acquired Certance, a major manufacturer of the rival LTO tape format, despite years of aggressively promoting its own proprietary DLT technology as the superior choice.",en_22,33.0,0.0,0.12121212121212122,5.787878787878788,0.9090909090909091,0.21212121212121213
,en,gemini,Disgraced media mogul Conrad Black is launching a C$1.1 billion ($870 million) lawsuit against Hollinger International's special committee and other defendants. The legal action stems from a damning internal report that accused Black of siphoning millions of dollars from the publishing firm.,en_23,14.333333333333334,4.988876515698588,0.07142857142857142,5.976190476190476,0.9047619047619048,0.19047619047619047
,en,gemini,"**Milosevic Proceedings Halted** 

Judges in The Hague have temporarily halted the trial of Slobodan Milosevic, giving his court-appointed defense counsel additional time to ready their arguments.",en_24,26.0,0.0,0.07692307692307693,6.5,1.0,0.19230769230769232
,en,gemini,"ATHENS — A sudden earthquake jolted the Greek capital on Tuesday, sending tremors through the city and the nearby Olympic venues. According to the Athens Geodynamic Institute, the seismic event shook the area, though officials have not yet released specific details regarding the quake's magnitude or its exact epicenter. There are no immediate reports of any damage or injuries.",en_25,19.666666666666668,7.408703590297623,0.1016949152542373,5.440677966101695,0.8813559322033898,0.2542372881355932
,en,gemini,"**Bush Campaign Blocks International Web Traffic** (washingtonpost.com) 
washingtonpost.com — Following a cyberattack last week that knocked the Bush-Cheney reelection campaign offline for six hours, the campaign has restricted access to its website so that it can only be viewed from within the United States, according to computer security experts.",en_26,17.0,17.795130420052185,0.10204081632653061,6.142857142857143,0.8979591836734694,0.14285714285714285
,en,gemini,"**Nextel Partners Faces Changes in Sprint Merger** 

The upcoming $35 billion combination of Sprint Corp. and Nextel Communications could bring significant shifts for Kirkland-based Nextel Partners Inc.",en_27,13.5,1.5,0.07407407407407407,6.444444444444445,0.8888888888888888,0.18518518518518517
,en,gemini,"Coming off their first back-to-back victories of the season, the Houston Texans are eager to prove themselves against tougher competition. ""I knew that was going to come up,"" Texans coach Dom Capers said with a laugh when asked about the team's newfound momentum.",en_28,21.5,1.5,0.09302325581395349,5.1395348837209305,0.9069767441860465,0.23255813953488372
,en,gemini,"North Carolina turned the page completely ahead of its rematch with Kentucky, with players brushing off the painful memories of last season. Rashad McCants insisted he wasn't dwelling on past trips to Lexington, Jawad Williams echoed that last year was ancient history, and Sean May focused more on bouncing back from his most recent outing than the Tar Heels' Jan. 3 loss at Rupp Arena.",en_29,21.666666666666668,13.474255287605157,0.09230769230769231,4.969230769230769,0.9076923076923077,0.18461538461538463
,en,gemini,"According to a Mac community website, holiday shoppers might soon find a brand-new digital photo-displaying iPod under the Christmas tree this season.",en_30,22.0,0.0,0.09090909090909091,5.863636363636363,0.9545454545454546,0.18181818181818182
,en,gemini,"Seeking to quiet mounting speculation about his future, Denver Broncos head coach Mike Shanahan assured reporters Thursday night that he plans to fulfill the remaining four years of his current agreement.",en_31,31.0,0.0,0.06451612903225806,5.612903225806452,0.9354838709677419,0.12903225806451613
,en,gemini,"**Iran Claims U.S. Has No Viable Path Forward on Nuclear Issue**

TEHRAN (Reuters) — Washington has reached an impasse regarding Tehran's atomic ambitions, hindered by a lack of concrete evidence needed to push for United Nations sanctions and overextended by military commitments in Iraq, Iranian President Mohammad Khatami stated on Saturday.",en_32,17.333333333333332,21.699974398346395,0.09803921568627451,5.745098039215686,0.9607843137254902,0.17647058823529413
,en,gemini,**Low Hopes Surround Georgia Basketball** (AP) — The Georgia Bulldogs are bracing for what is projected to be a tough rebuilding year on the hardwood.,en_33,25.0,0.0,0.04,5.04,0.96,0.32
,en,gemini,"Retail investors are jumping back into the U.S. stock market with renewed enthusiasm now that presidential election uncertainty is behind them, and trading firms predict this strong engagement will continue, according to industry executives on Friday.",en_34,12.333333333333334,11.440668201153676,0.1388888888888889,6.0,1.0,0.19444444444444445
,en,gemini,"**(AP)** Far from the violence and turmoil of the Middle East, Norway's tranquil capital became an unlikely turning point. It was inside Oslo's secretive talks that two longtime adversaries finally chose to pursue peace.",en_35,17.0,2.0,0.08823529411764706,5.5,0.9705882352941176,0.20588235294117646
,en,gemini,"**U.S. Iraq War Military Deaths Reach 1,229** (AP) — The Associated Press reports that as of Tuesday, Nov. 23, 2004, at least 1,229 U.S. service members have lost their lives since the Iraq conflict began in March 2003. According to the Department of Defense, at least 957 of those fatalities were the result of hostile action. The official toll also includes three civilian military contractors.",en_36,8.375,6.781177995009422,0.2153846153846154,5.107692307692307,0.8615384615384616,0.16923076923076924
,en,gemini,"**Iraq: Black Watch soldiers hope for Christmas at home**

Troops declared ""mission accomplished"" after a massive battle group convoy consisting of over 200 vehicles successfully reached the relative security of the Shaibah Logistics Base.",en_37,34.0,0.0,0.058823529411764705,6.029411764705882,0.9411764705882353,0.17647058823529413
,en,gemini,"**Revlon's Q3 Loss Deepens on Falling Sales and Refinancing Costs**

Cosmetics giant Revlon Inc. reported a wider loss for the third quarter, driven by a 7 percent decline in sales as the company finalized a major restructuring of its debt.",en_38,20.0,6.0,0.075,5.0,0.925,0.25
,en,gemini,"As traditional passwords increasingly feel obsolete, physical key rings are expanding to include more than just house and car keys. America Online is now offering its subscribers a small, blue hardware token as an optional security device to make logging onto the internet service significantly more secure.",en_39,23.5,3.5,0.0851063829787234,5.553191489361702,0.9574468085106383,0.1702127659574468
,en,gemini,"**Police Probe Sharon Death Threats**  
Israeli law enforcement is investigating death threats directed at Prime Minister Ariel Sharon as opposition intensifies against his proposed withdrawal from the Gaza Strip.",en_40,29.0,0.0,0.034482758620689655,6.310344827586207,0.9655172413793104,0.06896551724137931
,en,gemini,"**Red Hat Executive Questions Sun’s Open-Source Commitment**

A senior Red Hat official has publicly challenged the open-source credibility of longtime business partner Sun Microsystems. In a blog post published Thursday, Michael Tiemann, Red Hat's vice president of open-source affairs, took aim at Sun's approach.",en_41,22.0,2.0,0.11363636363636363,6.159090909090909,0.9090909090909091,0.13636363636363635
,en,gemini,Arsenal are still battling the lingering fallout from Old Trafford nearly a week and a half after their high-stakes showdown descended into ugly post-match chaos and a bitter war of words with Manchester United.,en_42,34.0,0.0,0.029411764705882353,5.235294117647059,0.9117647058823529,0.2647058823529412
,en,gemini,"**Federer and Moya Overcome Rain Delays in Houston**

Battling through rain-plagued scheduling that pushed the finish past midnight, Roger Federer secured his second round-robin victory at the ATP Tennis Masters Cup early Thursday morning, downing Lleyton Hewitt 6-3, 6-4 for his fifth straight win over the Australian.",en_43,47.0,0.0,0.0851063829787234,5.787234042553192,0.9361702127659575,0.1276595744680851
,en,gemini,"Online auction platforms are looking to capitalize on the recent insurance industry scandal. While consumers can easily scour the internet for cheap flights, rare antiques, or stock trades, businesses shopping for group insurance policies have historically—and largely—[been left to traditional brokers].",en_44,20.5,7.5,0.12195121951219512,6.439024390243903,0.9024390243902439,0.21951219512195122
,en,gemini,"**Holiday e-mail carries global computer virus**

A malicious computer worm disguised as a festive greeting card is currently circulating rapidly across the internet in multiple languages.",en_45,26.0,0.0,0.038461538461538464,6.230769230769231,0.9615384615384616,0.19230769230769232
,en,gemini,"**U.S. Forces Could Exit Iraq in Four Years, Rumsfeld Says**

The defense secretary indicated that American troops might withdraw within the timeframe, though he emphasized that the ultimate choice depends on the advancements made by Iraq's emerging leadership.",en_46,13.0,16.97056274847714,0.13157894736842105,5.868421052631579,0.9210526315789473,0.15789473684210525
,en,gemini,"**Questions Linger Over Vote Outcome (AP)** 

AP — With the Electoral College set to formalize President Bush’s re-election on Monday, ongoing anxieties remain regarding the reliability of America’s electoral process—especially in Ohio, where fresh reports highlight equipment malfunctions, ballot confusion, and severe lines in low-income and minority districts.",en_47,48.0,0.0,0.10416666666666667,6.541666666666667,0.9375,0.20833333333333334
,en,gemini,"**US Envoy Optimistic Over Nairobi Talks on Sudan** 

Nairobi, Nov. 18 (NNN) — The US special envoy has expressed confidence ahead of a two-day UN Security Council meeting in Kenya, where international ambassadors have gathered to discuss advancing the ongoing peace process in Sudan.",en_48,22.0,12.0,0.09090909090909091,5.431818181818182,0.9772727272727273,0.18181818181818182
,en,gemini,"**Bobby Valentine Returns to Japan for Lotte Marines Autumn Camp**

Chiba Lotte Marines manager Bobby Valentine has arrived back in Japan to oversee his squad's autumn training camp. Valentine, whose name had recently surfaced as a potential successor to Art Howe for the managerial post...",en_49,22.5,5.5,0.1111111111111111,5.444444444444445,0.8444444444444444,0.17777777777777778
,en,gemini,"For decades, millions of physical paper checks have been flown across the country every night to reach their banks of origin. Beginning in October, however, new digital technology is set to bring an end to the nightly transport rush, replacing paper transit with electronic processing.",en_50,22.5,1.5,0.13333333333333333,5.355555555555555,0.8888888888888888,0.26666666666666666
,en,gemini,"Fueled by a suffocating defense, 11th-ranked Pittsburgh cruised to a 70-51 victory over Memphis on Tuesday night in the Jimmy V Classic. Carl Krauser paved the way for the Panthers, scoring 17 points—nearly all of them coming from the charity stripe—to help secure another dominant win.",en_51,23.0,1.0,0.08695652173913043,5.239130434782608,0.9130434782608695,0.2391304347826087
,en,gemini,"**Washington moves to draft fresh Darfur UN resolution**

The United States has announced it is working on a new United Nations resolution aimed at addressing the ongoing crisis in Sudan's conflict-ridden Darfur region.",en_52,33.0,0.0,0.030303030303030304,5.636363636363637,0.9393939393939394,0.21212121212121213
,en,gemini,"To lure customers away from rival Novell, Microsoft is launching a targeted U.S. campaign aimed at NetWare users. The software giant is dangling a variety of incentives, including educational training vouchers, specialized migration tools, and dedicated online technical support for those contemplating a transition.",en_53,11.25,9.54921462739214,0.18181818181818182,6.204545454545454,0.9318181818181818,0.22727272727272727
,en,gemini,"**Chelsea adopt zero-tolerance drug stance as Mutu is sacked**

CHELSEA enforced a strict no-drugs policy yesterday by dismissing Romanian striker Adrian Mutu for gross misconduct following his positive test for cocaine.",en_54,31.0,0.0,0.03225806451612903,6.096774193548387,0.9354838709677419,0.12903225806451613
,en,gemini,"Like the rest of the Crimson Tide faithful, injured quarterback Brodie Croyle will be watching from home tonight as Alabama takes on No. 17 LSU. If the Crimson Tide can pull off the upset against the Tigers, Croyle...",en_55,12.666666666666666,8.576453553512405,0.18421052631578946,4.7368421052631575,0.8421052631578947,0.18421052631578946
,en,gemini,"**Amazon Expands into China**

US e-commerce giant Amazon.com is marking its entry into the Chinese market by acquiring Joyo.com, the country's biggest online retailer, in a transaction valued at $75 million (£41 million).",en_56,11.666666666666666,2.8674417556808756,0.15151515151515152,5.7272727272727275,0.9393939393939394,0.15151515151515152
,en,gemini,**UK Factory Output Drags Down Q3 Growth (London)** — AFP — Fresh data suggests that Britain’s industrial sector exerted a heavier downward pull on the nation's broader economic growth during the third quarter than initial estimates indicated.,en_57,37.0,0.0,0.02702702702702703,5.594594594594595,0.9459459459459459,0.10810810810810811
,en,gemini,"**MPAA Launches Wave of P2P Lawsuits**

The Motion Picture Association of America announced today that it has initiated legal action against individuals who trade copyrighted films using peer-to-peer file-sharing networks, though the exact number of lawsuits remains undisclosed.",en_58,38.0,0.0,0.05263157894736842,6.342105263157895,0.9473684210526315,0.13157894736842105
,en,gemini,Talks between US Airways Group Inc. and its pilots union hit a wall Monday after negotiations over labor concessions broke down. The carrier is currently pushing for $295 million in yearly cost-cuts from the pilot group.,en_59,12.0,4.242640687119285,0.08333333333333333,5.138888888888889,1.0,0.19444444444444445
,en,gemini,"**Akamai Expands Web Application Portfolio**

The company has rounded out its suite of hosted services by introducing four new solutions tailored specifically for e-commerce websites.",en_60,25.0,0.0,0.04,6.32,1.0,0.12
,en,gemini,"Stargazers and sports fans alike are keeping an eye on the forecast for tonight's lunar eclipse. Astronomers note that if weather permits, observers will be treated to a full moon shifting into a deep red hue as the Earth's shadow moves across its surface.",en_61,22.0,6.0,0.06818181818181818,4.840909090909091,0.9545454545454546,0.22727272727272727
,en,gemini,"Despite Canada’s official opposition to the Iraq conflict, Ottawa continues to reject refugee claims filed by U.S. military deserters. The Canadian government maintains that these service members do not face persecution back home and has formally dismissed the legal argument that the U.S. war in Iraq violates international law.",en_62,8.5,8.88350531415762,0.14285714285714285,5.73469387755102,0.8775510204081632,0.16326530612244897
,en,gemini,"Three Years On, Bin Laden Remains Elusive 
The international coalition spearheaded by the United States is continuing its active manhunt for Osama bin Laden, the primary suspect behind the devastating September 11, 2001, terrorist attacks on American soil.",en_63,38.0,0.0,0.13157894736842105,5.7368421052631575,0.9473684210526315,0.18421052631578946
,en,gemini,"**Moss ruled out for Packers clash**

EDEN PRAIRIE, Minn. — The Minnesota Vikings have officially downgraded All-Pro wide receiver Randy Moss from doubtful to out ahead of Sunday's upcoming matchup in Green Bay.",en_64,16.5,7.5,0.09090909090909091,5.393939393939394,0.9696969696969697,0.15151515151515152
,en,gemini,"**Hillary Rosen and Larry Lessig Form Unlikely Alliance**

In a surprising twist, former Recording Industry Association of America chief Hillary Rosen has penned a glowing tribute in *Wired* to her longtime adversary, Creative Commons founder Larry Lessig. Despite years of intense policy clashes, the former foes are burying the hatchet, marking a stunning reconciliation in the tech and copyright worlds.",en_65,30.0,7.0,0.1,5.766666666666667,0.8333333333333334,0.25
,en,gemini,"New England's historic NFL winning streak has now reached 19 games. While this region of the country is deeply devoted to its rich historical roots, the franchise's record-breaking run on the gridiron may not quite match the legendary status of Paul Revere's midnight ride.",en_66,22.0,11.0,0.06818181818181818,5.2272727272727275,0.9090909090909091,0.20454545454545456
,en,gemini,"Purdue signal-caller Kyle Orton was held out of the starting lineup for Saturday's matchup against Ohio State due to an ongoing right hip issue. Although the Boilermakers quarterback was dressed and cleared to play if needed, he ultimately began the game on the bench as he continues to recover from the injury that has lingered for the past month.",en_67,29.5,5.5,0.05084745762711865,4.915254237288136,0.8305084745762712,0.288135593220339
,en,gemini,"Costly miscues derailed the New York Knicks on Wednesday night, handing them a painful 94-93 defeat to the Detroit Pistons at Madison Square Garden. Despite squandering a lead and letting another crucial game slip away, the team was left looking at the narrow loss as a tough lesson moving forward.",en_68,25.0,1.0,0.08,4.98,0.88,0.22
,en,gemini,"**Trucking Stock Takes a Hit**

While the broader trucking sector continues to present compelling long-term value for investors, questions are now swirling around the market outlook for SCS Transportation.",en_69,29.0,0.0,0.06896551724137931,6.068965517241379,0.9310344827586207,0.2413793103448276
,en,gemini,"In a grand government-backed push for peace, millions of paper origami cranes drifted from the skies yesterday across Thailand’s three volatile southern provinces, offering a symbolic gesture of harmony to the predominantly Muslim region.",en_70,34.0,0.0,0.08823529411764706,6.029411764705882,0.9117647058823529,0.2647058823529412
,en,gemini,Tech giants Yahoo and Adobe Systems have formed a strategic partnership to cross-promote their customer bases and integrate Yahoo's web search capabilities directly into Adobe's widely used Acrobat Reader software.,en_71,30.0,0.0,0.03333333333333333,6.166666666666667,0.9666666666666667,0.13333333333333333
,en,gemini,"Highlighting the ongoing crisis within the American aviation industry, US Airways sought Chapter 11 bankruptcy protection on Sunday, marking the carrier's second trip to bankruptcy court in just two years.",en_72,30.0,0.0,0.1,5.866666666666666,0.9,0.2
,en,gemini,"**China allegedly blocks Google News**

Media watchdog Reporters Without Borders has accused Beijing of restricting access to Google News. The Paris-based advocacy group reported that the English-language news platform has been inaccessible within the country for the past ten days.",en_73,20.0,1.0,0.05,6.05,0.9,0.175
,en,gemini,"**Sprint Nearing $35 Billion Acquisition of Nextel, Sources Say**

**Reuters** — Sprint Corp. is reportedly on the verge of acquiring Nextel Communications Inc. in a predominantly stock transaction valued at roughly $35 billion, a move that would merge the country's third- and fourth-largest wireless carriers.",en_74,15.0,5.0990195135927845,0.1111111111111111,5.911111111111111,0.9111111111111111,0.2222222222222222
,en,gemini,"**Orton Sparks Purdue Past Illinois in Big Ten Opener**

Purdue’s aerial attack clashed with Illinois’ ground game on Saturday afternoon, as quarterback Kyle Orton led the Boilermakers to a victory over the Fighting Illini in the Big Ten conference opener for both teams at Memorial Stadium in Champaign.",en_75,48.0,0.0,0.041666666666666664,5.333333333333333,0.875,0.22916666666666666
,en,gemini,"An early wake-up call for LSU. Can a season truly be derailed before Labor Day? Usually, the answer is no. Even the most devastating defeats can be overcome when they happen on opening weekend. There is still plenty of time for a squad to recover from the sting of an unexpected early upset.",en_76,10.6,5.238320341483518,0.11320754716981132,4.509433962264151,0.8490566037735849,0.2830188679245283
,en,gemini,"**BRANSON’S SPACE VISION ATTRACTS £800M**

MORE than £800 million has already been pledged towards Sir Richard Branson’s commercial space travel venture, despite the spacecraft still being years away from construction.",en_77,30.0,0.0,0.06666666666666667,6.266666666666667,1.0,0.03333333333333333
,en,gemini,"Boston stands just one victory away from a sweep after Pedro Martinez delivered a dazzling seven-inning performance, pushing the Red Sox to a commanding three-games-to-none series lead. By Marc Topkin, Times Staff Writer. ST.",en_78,11.333333333333334,11.2644968324772,0.14705882352941177,5.647058823529412,0.9411764705882353,0.14705882352941177
,en,gemini,"**Politics: Parties eye rising global oil prices nervously**

The National Party's decision to delay key policy rollouts until closer to the election has drawn a mixed reaction from voters and opponents alike.",en_79,32.0,0.0,0.0625,5.53125,0.96875,0.1875
,en,gemini,"**Traian Basescu Secures Upset Win in Romanian Presidential Election**

Final results released Monday revealed that former sea captain turned politician Traian Basescu pulled off a surprise victory in Romania's presidential run-off vote held over the weekend.",en_80,36.0,0.0,0.027777777777777776,6.194444444444445,0.9444444444444444,0.1111111111111111
,en,gemini,"**Shift in Bush Environmental Strategy**

The Bush administration has shaken up traditional policymaking standards by introducing a fresh set of priorities and methods for addressing environmental challenges.",en_81,27.0,0.0,0.037037037037037035,6.703703703703703,0.9629629629629629,0.2222222222222222
,en,gemini,"WASHINGTON/CHICAGO (Reuters) - Following a second round of advanced diagnostic testing, the U.S. Agriculture Department announced Tuesday that a cow previously suspected of carrying mad cow disease has tested negative, prompting cattle prices to rally in anticipation of the result.",en_82,13.666666666666666,10.624918300339486,0.125,6.075,0.875,0.225
,en,gemini,"**AP –** Making an unannounced trip to the Russian Embassy on Sunday, President Bush signed a condolence book for the victims of the deadly school hostage crisis, forcefully condemning the acts of ""evil terrorists.""",en_83,17.5,16.5,0.08823529411764706,5.352941176470588,0.8823529411764706,0.3235294117647059
,en,gemini,"**Padres Shut Out Mets 4-0 Behind Lawrence**

(AP) — Brian Lawrence pitched out of a bases-loaded predicament in the opening inning and surrendered only four hits over the remainder of the game Wednesday night, leading the San Diego Padres to a 4-0 win against the struggling New York Mets.",en_84,49.0,0.0,0.04081632653061224,4.918367346938775,0.8571428571428571,0.24489795918367346
,en,gemini,"Disney Chief Executive Michael Eisner testified in court for the first time Monday as part of a shareholder lawsuit, defending his controversial decision to hire former super-agent Michael Ovitz as the company's second-in-command nearly a decade ago.",en_85,37.0,0.0,0.05405405405405406,5.783783783783784,0.8918918918918919,0.21621621621621623
,en,gemini,"**Multinational oil corporations initiated negotiations on Monday with Nigerian residents who have seized three offshore platforms in a labor dispute, an action that has halted 90,000 barrels of daily crude production.**",en_86,16.0,15.0,0.0967741935483871,6.129032258064516,1.0,0.1935483870967742
,en,gemini,"**Beijing cracks down on cybercafes, shutting 1,600 venues**

Between February and August, local authorities across China shuttered 1,600 internet cafes and slapped operators with a combined 100 million yuan ($12 million) in fines as part of a sweeping regulatory crackdown.",en_87,40.0,0.0,0.125,5.85,0.925,0.2
,en,gemini,"No. 19 Pittsburgh secured a BCS berth on Saturday, dominating South Florida 43-14 behind a career-best performance from quarterback Tyler Palko, who threw for 411 yards and five touchdowns.",en_88,14.5,13.5,0.13793103448275862,5.551724137931035,0.9655172413793104,0.1724137931034483
,en,gemini,"**Bangladesh Strike Turns Violent, Leaving Over 80 Injured** (Reuters) — Reuters - Opposition protesters clashed with police and targeted railway stations across Bangladesh on Tuesday, injuring more than 80 people on the opening day of a two-day nationwide strike called to condemn a deadly weekend grenade attack.",en_89,47.0,0.0,0.06382978723404255,5.702127659574468,0.9361702127659575,0.19148936170212766
,en,gemini,"**Roddick Ready to Defend US Open Title**

Defending champion Andy Roddick is eager to harness a ""charged"" home crowd atmosphere as he prepares to kick off his US Open campaign next week. The American star, who begins his title defense against a compatriot...",en_90,21.5,10.5,0.11627906976744186,5.023255813953488,0.8604651162790697,0.16279069767441862
,en,gemini,"**Cheney Backs Bush’s Attacks on Kerry (AP)** — Vice President Dick Cheney on Wednesday reinforced President Bush's ongoing questioning of Sen. John Kerry's capability to act as commander in chief, while relishing praise from enthusiastic Republican supporters following his recent debate performance.",en_91,21.0,0.0,0.07142857142857142,6.190476190476191,0.9523809523809523,0.11904761904761904
,en,gemini,"Lawmakers have directed the U.S. Federal Trade Commission to explore new ways to curb unwanted emails, specifically asking the agency to investigate potential anti-spam bounties and the feasibility of a national ""Do Not Spam"" registry originally proposed under the CAN-SPAM Act.",en_92,14.0,15.641824275533422,0.0975609756097561,5.804878048780488,0.8780487804878049,0.24390243902439024
,en,gemini,"**Feds Target Alleged 'Spam King'**

Federal prosecutors are moving to shut down an unlawful internet enterprise operating out of a Rochester dance club. Authorities say the business has been flooding user computers with intrusive pop-up advertisements by hijacking web browsers.",en_93,20.0,3.0,0.05,5.975,1.0,0.175
,en,gemini,"**Microsoft prepares for European antitrust court battle** 

US software titan Microsoft has announced it will comply with the ultimate verdict of a European appeal court—set to begin hearings this week—following an EU ruling that penalized the company for abusing its dominant market position.",en_94,43.0,0.0,0.023255813953488372,5.813953488372093,0.9302325581395349,0.20930232558139536
,en,gemini,"**Marlins Postpone Cubs Game Due to Hurricane Frances (AP)**

AP - The Florida Marlins called off Sunday's matchup against the Chicago Cubs as Hurricane Frances made landfall along the state's eastern coast.",en_95,32.0,0.0,0.03125,5.46875,0.875,0.125
,en,gemini,"**NEW YORK (Reuters)** — U.S. chain store revenues presented a varied picture during the second week of October, though overall figures managed a year-over-year increase. According to a report released Tuesday, heightened demand for seasonal merchandise helped lift retail performance for the period.",en_96,11.0,8.154753215150045,0.13953488372093023,6.0,0.9069767441860465,0.20930232558139536
,en,gemini,"**MOTOR RACING: FRANCHITTI MAKES IT A DOUBLE**

DARIO FRANCHITTI secured his second Indy Racing League victory of the 2004 season with a dominant performance at Pikes Peak. The Scottish driver, who managed only a fourth-place finish at the Colorado circuit last year, bounced back in style by controlling the front of the field.",en_97,26.5,0.5,0.09433962264150944,5.188679245283019,0.8679245283018868,0.22641509433962265
,en,gemini,"**U.S. Equities, Treasuries and Dollar Drop**

NEW YORK (Reuters) — Wall Street equities and government debt traded lower on Tuesday, pressured by a sharp decline that saw the U.S. dollar plunge to an all-time low relative to the euro.",en_98,8.2,10.49571341072154,0.1794871794871795,5.0256410256410255,0.9230769230769231,0.23076923076923078
,en,gemini,"ST. LOUIS -- While the cookie-cutter multipurpose bowls that popped up in cities like Pittsburgh, Cincinnati, Atlanta, Queens, Philadelphia, and St. Louis during the late 1960s and early '70s earned a dreary reputation, even these uniform stadiums managed to possess unique quirks of their own.",en_99,15.0,10.03327796219494,0.2,5.555555555555555,0.9555555555555556,0.17777777777777778
,en,gemini,"Wall Street managed slight gains in New York yesterday, though major indexes finished well off their highs after oil prices surged to record closing levels. The jump in energy costs quickly trimmed earlier market advances, reigniting investor anxiety over how expensive fuel might weigh on corporate earnings and dampen future consumer spending.",en_100,26.0,1.0,0.07692307692307693,5.653846153846154,0.9807692307692307,0.11538461538461539
,en,gemini,"**Nigeria Blocks Halliburton From State Contracts**

The Nigerian government announced Monday that it has prohibited Halliburton, the world's second-biggest oilfield services provider, from securing public contracts following the disappearance of two radioactive devices from its local subsidiary.",en_101,37.0,0.0,0.08108108108108109,7.027027027027027,0.9459459459459459,0.10810810810810811
,en,gemini,"Healthcare giant Johnson & Johnson has announced a $25.4bn (£13.1bn) acquisition of Guidant Corporation, securing the company's entry into the booming market for heart-regulating medical devices.",en_102,9.333333333333334,6.128258770283412,0.15384615384615385,6.538461538461538,0.9230769230769231,0.19230769230769232
