text,language,origin
"Hier ist eine naturalistische Neuformulierung im typischen Nachrichtenstil:

**Muse kommen im Mai in die Wiener Stadthalle – Tickets ab Freitag erhältlich**

Wien – Rock-Fans können sich auf ein spektakuläres Live-Erlebnis freuen: Die britische Band Muse tritt am 9. Mai 2016 in der Wiener Stadthalle auf. Wie der Veranstalter mitteilte, spielen die Musiker auf einer speziellen 360-Grad-Bühne, die mitten im Saal aufgebaut wird. Passend zum aktuellen Album „Drones“ ist zudem geplant, während des Konzerts kleine Kameradrohnen über dem Publikum fliegen zu lassen. Zuletzt war die Band um Frontmann Matthew Bellamy im vergangenen Juni beim Festival „Rock in Vienna“ auf der Donauinsel zu erleben. Der Vorverkauf für das Konzert in der Stadthalle beginnt diesen Freitag, den 18. September.",de,gemini
"Hier ist eine umformulierte Version im natürlichen Nachrichtenstil, die Länge und Thema beibehält:

**Belgrad verweigert Auslieferung von drei serbischen Nationalisten an Den Haag**

Belgrad/Den Haag – Ein Gericht in Belgrad hat am Mittwoch entschieden, drei serbische Ultranationalisten nicht an das UN-Kriegsverbrechertribunal auszuliefern. Zwar bestehe bei schwersten Verbrechen wie Völkermord eine Auslieferungspflicht, diese gelte jedoch nicht für den aktuellen Vorwurf der Missachtung des Gerichts, begründete das Gericht den Schritt. Das UN-Tribunal hatte die drei Parteifreunde des radikalen Politikers Vojislav Šešelj angeklagt, weil sie im laufenden Prozess Zeugen bedroht, erpresst und bestochen haben sollen, um Aussagen gegen Šešelj zu verhindern. Die entsprechenden Anklageschriften waren im Dezember bekannt geworden. Während Šešelj selbst Ende März in erster Instanz überraschend von allen Kriegsverwürfen freigesprochen wurde und nun auf das Berufungsverfahren wartet, hatte die serbische Regierung Anfang März eigentlich bereits das Verfahren zur Überstellung seiner drei Vertrauten in die Wege geleitet.",de,gemini
"Hier ist eine redigierte, natürlich klingende Programmübersicht im gleichen Stil:

**Ausgewählte TV-Highlights:**

**11:05 Uhr | ORF 2 | Europastudio**
*Zukunft ohne UK?* Paul Lendvai diskutiert mit hochkarätigen Journalisten wie Anne McElvoy (*The Economist*) und Stefanie Bolzen (*Die Welt*) über die Europäische Union nach dem Brexit-Votum.

**13:05 Uhr | ORF 2 | Panorama**
*Fokus Weltfrauen:* Eine historische Reportage von Trautl Brandstaller und Monika Lindner aus dem Jahr 1978 beleuchtet, wie steinig der Weg zur echten Gleichberechtigung damals trotz neuer Gesetze noch war.

**13:30 Uhr | ORF 2 | Heimat, fremde Heimat**
Das Magazin widmet sich unter anderem der Lebensrealität von Migrantinnen in Österreich, zeigt Ausschnitte aus „Weitblicke“ mit Christine Nöstlinger und Mirjam Unger und thematisiert das Krankheitsbild Binge Eating.

**16:50 Uhr | Arte | Metropolis**
Das Kulturmagazin reist nach Breslau, begleitet die Stepptänzerin Michelle Dorrance in New York, blickt auf das Kulturwunder im russischen Perm und besucht die Autorin Gila Lustiger in Paris.

**19:25 Uhr | ORF 3 | Erlebnis Bühne**
Ein tiefgründiges Gespräch zwischen Journalistin Hermi Löbl und der legendären Konzertsängerin Christa Ludwig über das Thema „Mütter“. Im Anschluss folgt die Opernübertragung von „Ariadne auf Naxos“.

**21:45 Uhr | ARD | Anne Will**
*Flüchtlingsdrama vor dem EU-Gipfel:* Unter dem Titel „Ist Europa noch zu retten?“ diskutieren unter anderem Bundesjustizminister Heiko Maas, Österreichs Außenminister Sebastian Kurz sowie Katja Kipping und Cem Özdemir.

**22:00 Uhr | ORF 2 | Im Zentrum**
*Österreichs Flüchtlingspolitik im Stresstest:* Claudia Reiterer debattiert mit Vizekanzler Reinhold Mitterlehner, Ex-Politiker Johannes Voggenhuber, Diplomaten Valentin Inzko und weiteren Gästen über politische Verantwortung und europäische Werte.

**23:05 Uhr | ORF 2 | Dokumentarfilm-Nacht**
Zum Weltfrauentag zeigt der Sender die Doku „Wenn Frauen Frieden machen“ über ein palästinensisch-israelisches Logistik-Startup. Später folgen Porträts über Mode-Ikonen wie Vivienne Westwood und Coco Chanel.

**23:05 Uhr | ARD | ttt – titel, thesen, temperamente**
Das Kulturmagazin stellt die Pekinger Pop-Ikone Helen Feng vor, blickt auf Juli Zehs Bestseller „Unterleuten“ und beleuchtet die umstrittenen Publikationen des Kopp-Verlags.

**23:15 Uhr | DMAX | Bear Grylls: Stars am Limit**
Ein echtes US-Special: Abenteuer-Profi Bear Grylls entführt den damaligen US-Präsidenten Barack Obama für ein Survival-Abenteuer in die unwegsame Wildnis Alaskas.",de,gemini
"Hier ist eine neue Fassung im natürlichen, sachlich-präzisen Stil einer Radsport-Nachricht, die Länge und Inhalt des Originals beibehält:

**Kittel feiert beim Giro d'Italia nächsten Sprint-Coup und greift nach Rosa**

Arnheim – Nach seinem Sieg am Vortag hat Marcel Kittel auch die dritte Etappe des Giro d’Italia dominiert und sich das Führungstrikot gesichert. Der 27-jährige Deutsche gewann das Teilstück über 190 Kilometer von Nijmegen nach Arnheim im Massensprint souverän mit mehreren Radlängen Vorsprung vor dem Italiener Elia Viviani. Dank der gewonnenen Zeitgutschriften löste Kittel den niederländischen Auftaktsieger Tom Dumoulin an der Spitze der Gesamtwertung ab. Für den Profi des Teams Etixx-Quick Step ist es das zweite Mal nach 2014, dass er das Rosa Trikot trägt; damals hatte er ebenfalls die Etappen zwei und drei in Nordirland gewonnen, den Rundspruch jedoch später krankheitsbedingt aufgeben müssen. „Ich bin stolz, im Rosa Trikot zu fahren“, sagte Kittel nach dem Rennen. 

Vor erneut Hunderttausenden Zuschauern zeigten sich auch die Österreicher stark: Matthias Brändle (IAM Cycling) machte im Gesamtklassement einen Platz gut und liegt nach einer soliden Etappe als Siebenter 23 Sekunden zurück. Sein Landsmann Georg Preidler (Giant-Alpecin) fuhr auf den 21. Tagesrang und verbesserte sich gesamt auf den zehnten Platz (26 Sekunden Rückstand). Die 99. Auflage der Italien-Rundfahrt führt das Feld am Dienstag zurück in den Süden nach Italien.

*(Ergebnisse 3. Etappe, Nijmegen – Arnheim, 190 km)*
**Tageswertung:** 1. Marcel Kittel (GER/Etixx) 4:23:45 Std. – 2. Elia Viviani (ITA/Sky) – 3. Giacomo Nizzolo (ITA/Trek) – 4. André Greipel (GER/Lotto) – 5. Alexander Porsew (RUS/Katjuscha) – 6. Kristian Sbaragli (ITA/Dimension Data). Österreich-Auswahl: 21. Georg Preidler (AUT/Giant) – 86. Matthias Brändle (AUT/IAM), alle zeitgleich – 168. Stefan Denifl (AUT/IAM) +6:03 Min. – 178. Riccardo Zoidl (AUT/Trek) +7:39.

**Gesamtwertung:** 1. Marcel Kittel (GER/Etixx) 9:13:10 Std. – 2. Tom Dumoulin (NED/Giant) +0:09 Min. – 3. Andrey Amador (CRC/Movistar) +0:15 – 4. Tobias Ludvigsson (SWE/Giant) +0:17 – 5. Moreno Moser (ITA/Cannondale) +0:21 – 6. Bob Jungels (LUX/Etixx) +0:22 – 7. Matthias Brändle (AUT/IAM) +0:23. Weitere Österreicher: 10. Georg Preidler +0:26 – 171. Riccardo Zoidl +8:16 – 178. Stefan Denifl +8:38.",de,gemini
"Hier ist eine sprachlich überarbeitete Fassung im natürlichen Nachrichtenstil, die Länge und Thema beibehält:

**Linz: Überraschende Bewegung im Streit um „Aphrodite vom Bauernberg“**

In der jahrelang festgefahrenen Debatte um die NS-Leihgabe der Aphrodite vom Bauernberg steht Linz vor einer möglichen Wende. Der Linzer Gemeinderat stimmte am Donnerstagabend überraschend einem Dringlichkeitsantrag zu, der die Prüfung einer Wiederaufstellung vorsieht. Damit bewegen sich auch die bisher strikt ablehnenden Parteien SPÖ und Grüne erstmals auf eine gemeinsame Linie zu. 

Die Statue war 1942 von Adolf Hitler geschenkt und im Park aufgestellt worden, ehe sie 2008 unter dem damaligen Bürgermeister Franz Dobusch ins Depot des Stadtmuseums Nordico verbannt wurde. Laut Vizebürgermeister Bernhard Baier (ÖVP) soll sich nun eine hochkarätige Arbeitsgruppe – bestehend aus Kulturdirektor Julius Stieber, Nordico-Leiterin Andrea Bina und Stadtarchiv-Chef Walter Schuster sowie weiteren Experten – des heiklen Themas annehmen. Sie soll nicht nur die Rückkehr in den öffentlichen Raum prüfen, sondern auch flankierende Projekte für eine kritische Erinnerungskultur entwickeln.

In der Causa drängt die Zeit: Die offizielle Verwahrungsfrist des Bundesdenkmalamts läuft am 15. Mai aus, und eine Aufforderung zur Wiederaufstellung des Abgusses – das Original von Wilhelm Wandschneider stand einst in der Berliner Reichskanzlei – liegt der Stadt bereits vor. Ob das Bundesdenkmalamt angesichts der neuen Arbeitsgruppe einer Fristverlängerung zustimmt, ist derzeit noch offen.",de,gemini
"Hier ist eine Version im natürlichen Nachrichtenzul, die Thema und Länge beibehält:

Was halten eigentlich Wien-Besucher von den Plakaten zur Bundespräsidentenwahl? „Er wirkt eher wie ein netter Großvater als wie ein Manager“ – solche Reaktionen zeigen, dass die Wahlwerbung auf Touristen oft ganz anders wirkt als von den Agenturen geplant. *DER STANDARD* hat sich in der Wiener Innenstadt umgehört und Passanten, die weder die Kandidaten noch die Slogans kennen, mit den Plakaten konfrontiert.",de,gemini
"Hier ist eine neu formulierte Version im typischen Stil einer Gerichtsreportage, die Länge und Thema beibehält:

**Wegen zu langer Wartezeit soll ein 58-Jähriger in einem Wiener Spital einen Sicherheitsmann mit Pfefferspray attackiert haben. Vor Gericht traf er auf eine verständnisvolle Richterin – bis zu einem gewissen Punkt.**

Wien – Schon zu Prozessbeginn macht Richterin Martina Krainz kein Geheimnis daraus, dass sie den Auslöser für die Tat durchaus nachvollziehen kann. Sie vermutet fast väterlich-ironisch, dem Angeklagten Heinrich S. sei in der Ambulanz schlicht langweilig geworden, bevor er grantig wurde. Ihm wird vorgeworfen, einen Security-Mitarbeiter angesprüht und sich später gegen die Beamten gewehrt zu haben. Auf die Frage nach seinen Vorstrafen antwortet der 58-Jährige fatalistisch: „Mit der jetzt sind es 23.“ Er zeigt sich teilschuldig: Den Sicherheitsmann habe er attackiert, die Polizisten jedoch nicht. Im Gegenteil, diese hätten seinen Kopf im Warteraum mehrfach zu Boden geschlagen.

Warum er trotz Waffenverbots einen Pfefferspray bei sich trug, will die Richterin von dem Mann wissen, der unter Sachwalterschaft steht. S. erklärt, er habe das Spray kurz zuvor in einem Bus gefunden und nicht gewusst, dass es unter das Verbot fällt. Krainz kontert trocken: „Was soll er sonst sein? Ein Kochzubehör?“ Laut seiner Verteidigerin Katrin Ehrbar hatte der Angeklagte an jenem Abend zwar Tabletten und Alkohol konsumiert, sich aber klar gefühlt.

Gegen zwei Uhr morgens war er mit einer Handverletzung in die Notaufnahme gekommen – um diese Zeit hatten schließlich keine Kassenarztpraxen mehr geöffnet. Nach einer geforderten Wartezeit von mindestens einer Stunde verlor er nach nur 15 Minuten die Geduld und beschwerte sich bei einem Pfleger. Dieser fühlte sich bedroht und holte den Sicherheitsdienst. 

Als Zeuge schildert der Pfleger, S. habe ihm zunächst den Mittelfinger gezeigt. Nach einer Ermahnung habe er sich weggedreht, ein Zischen gehört und direkt den Pfefferspray ins Gesicht bekommen. Danach soll der Angeklagte sogar ein Messer gezückt und Stichbewegungen angedeutet haben, weshalb die Polizei gerufen wurde. Bei deren Eintreffen sei S. seltsamerweise wieder völlig ruhig gewesen, dennoch sofort an der Wand fixiert worden.

Da der Zeitplan des Gerichts durch Vordermänner stark in Verzug geraten ist, scherzt die Richterin gutgelaunt mit dem nächsten Zeugen: „Ich muss mich für die Verspätung entschuldigen.“ – „Kein Problem.“ – „Wobei, andererseits, ich habe auch schon so lange im Spital warten müssen, also nehme ich das zurück.“ Der Krankenhausmitarbeiter bestätigt im Anschluss, dass der Mann sowohl an der Wand als auch am Boden fixiert wurde.

Ein beteiligter Polizist berichtet schließlich von einer turbulenten Amtshandlung. Bei der Leibesvisitation auf der Inspektion habe sich S. unkooperativ gezeigt. Dabei soll Unglaubliches passiert sein: Obwohl zwei Kollegen den Beschuldigten an der Wand hielten, sei es ihm gelungen, dem Zeugen den Pfefferspray aus einer mit Druckknopf gesicherten Gürteltasche zu entwenden. Zudem sei er selbst am Kopf getroffen worden, sodass seine Brille zu Boden flog. 

Ein Urteil gibt es vorerst nicht. Richterin Krainz will zur lückenlosen Aufklärung noch weitere Polizisten als Zeugen laden und vertagte die Verhandlung.",de,gemini
"Hier ist eine inhaltlich identische, sprachlich überarbeitete Version im natürlichen Stil einer Nachrichtenmeldung:

**Wien –** Innenministerin Johanna Mikl-Leitner (ÖVP) hat am Freitag per Weisung angeordnet, neue Asylverfahren in Österreich vorerst auf Eis zu legen. Damit setzt die Ressortchefin eine vor mehr als einer Woche angekündigte Maßnahme um, mit der sie vor allem auf europäischer Ebene Druck zur Entlastung des Landes aufbauen will. Konkret konzentriert das Bundesamt für Fremdenwesen und Asyl (BFA) seine Kapazitäten ab sofort fast ausschließlich auf Fälle nach der EU-weiten Dublin-Verordnung, die rasche Rückschiebungen in andere Mitgliedstaaten ermöglichen sollen. Bereits laufende Verfahren sind von dem Stopp ausgenommen. 

Für neu ankommende Asylsuchende bedeutet dies längere Wartezeiten. Ihre Anträge werden zwar offiziell entgegengenommen und sie erhalten Zugang zur Grundversorgung – die ohnehin bereits unter massiver Quartiernot leidet –, die inhaltliche Bearbeitung wird jedoch zurückgestellt. Eine Ausnahme gilt lediglich dann, wenn ein anderer EU-Staat für das Verfahren zuständig sein könnte. Im Jahr 2014 traf dies auf rund 6.000 der insgesamt 22.881 Anträge zu. In rund 80 Prozent dieser Fälle wurde die Rückführung in das Erstaufnahmeland – meist Ungarn oder Italien – beschlossen, wobei die tatsächliche Abschiebung durch behördliche Abläufe oft nochmals verzögert wurde.

Mikl-Leitner begründete den Schritt damit, dass Österreich zum Hauptzielland für Flüchtlinge geworden sei. Insbesondere der im Europavergleich schnelle Familiennachzug habe das Land zu einem „Asylexpress“ gemacht. Vonseiten der Hilfsorganisation Asylkoordination kam scharfe Kritik. Experte Herbert Langthaler nannte es inhuman, Flüchtlingen, die oft unter Lebensgefahr aus Syrien oder dem Irak geflüchtet seien, die Hoffnung auf ein Wiedersehen mit ihren im Krisengebiet oder in Erstfluchtstaaten verbliebenen Familien zu nehmen. 

Das Innenministerium beruft sich bei der Weisung auf die rechtliche Möglichkeit, Verfahren angesichts der aktuellen Situation befristet auszusetzen; ein Sprecher sprach von einer zulässigen EU-Regulationsmaßnahme bei Massenzustrom. Mikl-Leitner selbst verteidigte ihr Vorgehen am Samstag und wies den Vorwurf zurück, ein generelles Nichtstun angeordnet zu haben. Angesichts der enormen Antragszahlen sei die Priorisierung von Dublin-Fällen eine „Entscheidung der Vernunft“ gewesen, da die operativen Kapazitäten schlicht nicht mehr ausreichten.

Während Langthaler bezweifelte, dass die Voraussetzungen für solche Notmaßnahmen vorliegen, äußerte auch der Asylrechtsexperte Georg Bürstmayr rechtliche Bedenken. Laut dem Allgemeinen Verwaltungsverfahrensgesetz (AVG) habe jede Partei Anspruch auf eine Erledigung binnen sechs Monaten. Sollte die Weisung rechtswidrig sein, stehe im Raum, dass die Ministerin den Tatbestand des Amtsmissbrauchs erfülle. 

Aus der Politik erntete der Schritt heftige Kritik. Grünen-Menschenrechtssprecherin Alev Korun warf Mikl-Leitner vor, rechtsstaatliche Verfahren zu torpedieren, und forderte sie auf, die Agenden abzugeben. NEOS-Mandatar Niki Scherak sprach von einer „Bankrotterklärung“, die angesichts überlasteter Erstaufnahmestellen zu noch mehr Zeltstädten führen werde. Die FPÖ forderte unterdessen keine veränderten Asylverfahren, sondern einen generellen Stopp des Zuzugs durch temporäre Grenzkontrollen. Die Sozialistische Jugend (SJ) sowie die Jungen Grünen gingen noch einen Schritt weiter und forderten den sofortigen Rücktritt der Innenministerin wegen erwiesener Überforderung.",de,gemini
"Hier ist eine umformulierte Version im natürlichen, sachlichen Nachrichtenstil, die Länge und Thema beibehält:

**Washington** – Bei einem US-Luftangriff auf ein Trainingslager der Terrororganisation Al-Kaida im Jemen sind nach Angaben des Verteidigungsministeriums Dutzende Extremisten getötet worden. Wie das Pentagon am Dienstag bekannt gab, hielten sich in dem Lager in den jemenitischen Bergregionen mehr als 70 Anhänger der Gruppe AQAP auf. Zwar werde die genaue Bilanz des Angriffs noch ausgewertet, ersten Erkenntnissen zufolge habe man jedoch zahlreiche Kämpfer eliminiert. Der Schlag treffe die Organisation hart, die den jemenitischen Raum als Rückzugsgebiet nutzt, um von dort aus US-Bürger zu bedrohen. Neben anderen Extremistengruppen ist der Al-Kaida-Ableger im Bürgerkriegsland stark präsent. Dort fliegt seit einem Jahr eine von Saudi-Arabien angeführte Militärallianz Luftangriffe. Die schiitischen Huthi-Rebellen kontrollieren große Gebiete im Norden und Westen und bekämpfen die regierungstreuen Truppen von Präsident Abd Rabbo Mansur Hadi.",de,gemini
"Hier ist eine überarbeitete Version im natürlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

Welche Lektüre liegt bei Ihnen gerade auf dem Nachttisch, an welchen Orten schmökern Sie am liebsten und wessen Buchtipps vertrauen Sie? Erst vor wenigen Tagen haben wir unseren neuen Community-Buchklub aus der Taufe gehoben. Aus drei nominierten Werken hat sich Ernest Hemingways Klassiker „Der alte Mann und das Meer“ durchgesetzt – am 15. Oktober findet dazu unsere erste Besprechung statt. Das Ganze ist zwar noch ein Testlauf, doch die Vorfreude bei uns ist riesig. Bevor es losgeht, blicken wir gespannt auf Ihre aktuellen Leseerfahrungen: Welche Romane, Artikel oder Blogs haben Sie in letzter Zeit besonders begeistert oder zum Nachdenken gebracht? Bei welchem Buch beißen Sie sich die Zähne aus, und welches konnten gar nicht mehr aus der Hand legen? Verraten Sie uns auch, wann und wo Sie am liebsten lesen. Wir sind gespannt auf zahlreiche Kommentare und verabschieden uns bis zum Start unseres Buchklubs in zwei Wochen. Bis dahin wünschen wir Ihnen viel Vergnügen beim Lesen! (kub, 1.10.2015)",de,gemini
"Hier ist eine umformulierte Version im natürlichen, sachlichen Nachrichtenstil, die in Länge und Inhalt dem Original entspricht:

**Porto-Novo –** Nach dem Ende der Amtszeit von Staatschef Thomas Boni Yayi haben die Bürger des westafrikanischen Staates Benin am Sonntag einen neuen Präsidenten gewählt. Für das höchste Amt gab es ein historisch großes Bewerberfeld mit 33 Kandidaten, da Yayi nach zwei Amtsperioden verfassungsmäßig nicht erneut antreten durfte. Als aussichtsreichster Anwärter galt Regierungschef Lionel Zinsou. Der 61-jährige Deutsch-Beniner, der auch die französische Staatsbürgerschaft besitzt, geht als einziger Kandidat des Regierungsbündnisses ins Rennen und kündigte an, den Agrarsektor zu stärken und neue Jobs zu schaffen. 

Das zwischen Togo und Nigeria gelegene Benin zählt zu den ärmsten Ländern der Region und bestreitet seinen wirtschaftlichen Lebensunterhalt vor allem durch den Export von Baumwolle. Neben massiver Korruption leidet der Staat vor allem unter einer gravierenden Jugendarbeitslosigkeit. Laut Berichten von Wahlbeobachtern versuchten zahlreiche Kandidaten zudem, den Einfluss einflussreicher Stammesführer sowie religiöser und politischer Honoratioren durch finanzielle Zuwendungen für ihre Kampagnen zu gewinnen. 

Zinsous stärkste Konkurrenz bilden vier prominente Wirtschaftsleute und Politiker: der Baumwoll-Unternehmer Patrice Talon (57), der Agro-Unternehmer Sebastien Ajavon (51), Ex-Premierminister Pascal Koupaki (64) sowie Abdoulaye Bio Tchane (63), der früher als IWF-Direktor für Afrika tätig war. Von den knapp elf Millionen Einwohnern waren rund 4,7 Millionen Wahlberechtigte aufgerufen, ihre Stimme bis zum Abend um 18.00 Uhr MEZ abzugeben. Erste offizielle Resultate werden binnen fünf Tagen erwartet; sollte im ersten Wahlgang kein Bewerber die absolute Mehrheit erreichen, ist eine Stichwahl für den 20. März angesetzt. 

Vor den Wahllokalen herrschte trotz langer Schlangen ein ruhiger Andrang, zehntausende Menschen warteten geduldig auf ihre Stimmabgabe. Zur Überwachung des Urnengangs hatte die Afrikanische Union (AU) rund 40 Beobachter im gesamten Land im Einsatz.",de,gemini
"**Salzburg vor Play-off in Minsk stark ersatzgeschwächt – Zeidler warnt vorweißrussischem Formteam**

Red Bull Salzburg steht vor dem Hinspiel im Europa-League-Play-off am Donnerstag (18.00 Uhr MESZ/live Puls 4) bei Dinamo Minsk vor massiven Personalproblemen. Nach dem verpassten Einzug in die Champions League will der österreichische Meister im Duell mit den Weißrussen zumindest die Gruppenphase fixieren, muss dabei jedoch auf zahlreiche Leistungsträger verzichten. 

Neben den ohnehin verletzten Omer Damari und Kapitän Jonatan Soriano fielen kurz vor dem Abflug auch noch Abwehrchef Martin Hinteregger (Schambeinentzündung), Marco Djuricin (Knöchelverletzung) und Harvard Nielsen (Erkältung) aus. Trainer Peter Zeidler muss seine Startelf daher ordentlich umbauen: In der Innenverteidigung ersetzt Paulo Miranda den schmerzlich vermissten Hinteregger, während im Sturm voraussichtlich Dimitri Oberlin neben Jordi Reyna auflaufen wird. 

Die Gastgeber aus Minsk gehen indes mit breiter Brust und einer beeindruckenden Serie in die Partie. Der weißrussische Tabellenzweite ist in der heimischen Liga seit Anfang Juni ungeschlagen, feierte zuletzt sieben Siege in Folge und schoss sich erst kürzlich durch ein 1:0 gegen Serienmeister BATE Borissow bis auf drei Punkte an die Spitze heran. Gefährlichster Mann im Team von Trainer Vuk Rasovic ist der montenegrinische Stürmer Fatos Beqiraj, der in dieser Saison bereits zwölf Pflichttreffer erzielt hat. 

Allerdings muss Minsk das ""Heimspiel"" rund 350 Kilometer entfernt von der Hauptstadt bestreiten: Da das eigene Stadion nicht den UEFA-Richtlinien entspricht, wird im 10.000 Zuschauer fassenden Stadion von Dinamo Brest nahe der polnischen Grenze gespielt. 

Trotz der Favoritenrolle, die Minsk-Coach Rasovic den Gästen zuschiebt, will Salzburgs Trainer Zeidler von Unterschätzung nichts wissen. Nach den jüngsten Leistungsteigerungen in der Bundesliga zeigte er sich zwar optimistisch und sieht das Auswärtsspiel als Chance, betonte aber: „Wir benötigen zwei hochkonzentrierte Leistungen, um unser Saisonziel zu erreichen.“",de,gemini
"**Traismauer plant neuerliche Windkraft-Volksbefragung**

In Traismauer (Bezirk St. Pölten-Land) kommt es zu einer Neuauflage der Bürgerbefragung zum Thema Windkraft. Wie Bürgermeister Herbert Pfeffer (SPÖ) am Freitag ankündigte, wird der genaue Termin sowie die genaue Fragestellung im Februar vom Gemeinderat beschlossen. Zuvor soll noch ein rechtliches Gutachten des Verfassungsrechtlers Theo Öhlinger eingeholt werden. 

Hintergrund ist der hartnäckige Druck der Unabhängigen Bürgerliste MIT (Miteinander in Traismauer), die eine erneute Befragung eingefordert hatte. Bei einer ersten Abstimmung im November 2014 hatten sich noch knapp zwei Drittel der Teilnehmer für die Umwidmung von Teilflächen ausgesprochen, was den Weg für maximal fünf Windräder geebnet hätte. 

Weil die Bürgerliste jedoch nicht locker ließ und nach einer abgelehnten Initiative schließlich eine Aufsichtsbeschwerde bei der Bezirkshauptmannschaft einreichte, musste die Gemeinde einlenken. Die BH verwies auf die nö. Gemeindeordnung: Demnach ist eine Volksbefragung zwingend anzusetzen, wenn eine entsprechende Initiative von mehr als zehn Prozent der Wahlberechtigten unterstützt wird. 

Obwohl der Gemeinderat im Dezember 2015 – gestützt auf das Votum von 2014 sowie die SPÖ und den Grünen-Mandatar – das Umwidmungsverfahren für die vom Land definierten Eignungszonen am Seelackenberg und Reutbühel gestartet hatte, geht der Streit weiter. Laut MIT-Sprecherin Elisabeth Wegl hat die Liste diese Woche zudem eine Sachverhaltsdarstellung bei der Volksanwaltschaft eingebracht. Sie forderte, sämtliche Schritte zum Bau der Windkraftanlagen bis zur neuen Volksbefragung umgehend zu stoppen.",de,gemini
"Hier ist eine umformulierte Version im natürlichen Nachrichtenstil:

**Ehemann fällt in München aus fahrendem Auto – Leicht verletzt**

München – In München hat eine Autofahrerin während der Fahrt ihren Ehemann verloren. Wie die Polizei am Montag mitteilte, stürzte der 28-Jährige am Vortag aus dem Wagen auf die Fahrbahn, nachdem er sich gegen die Beifahrertür gelehnt hatte und diese plötzlich aufsprang. Der Grund für das Öffnen war zunächst unklar. Der Mann erlitt leichte Verletzungen und kam zur ambulanten Behandlung in ein Krankenhaus. Wie die Ermittler weiter mitteilten, war er nicht angeschnallt, da sich der Sicherheitsgurt in der Tür verklemmt hatte. Um diesen zu befreien, hatte der Mann zuvor an einer roten Ampel die Tür geöffnet. Kurz nachdem seine 30-jährige Frau daraufhin weitergefahren war, kam es zu dem Unfall.",de,gemini
"Hier ist eine journalistisch aufbereitete Version im natürlichen Nachrichtenstil, die den Inhalt des Originaltextes in ähnlicher Länge prägnant zusammenfasst:

***

**Impfskepsis im Aufwind: Wenn der Schutz zur Gefahr wird**

Immer mehr Eltern entscheiden sich bewusst gegen den Piks für ihren Nachwuchs. Das Thema prägt zunehmend auch den Buchmarkt: Unter dem Titel *„Sarah will nicht geimpft werden“* bringt der deutsche Homöopath Andreas Bachmair demnächst ein Kinderbuch heraus, das sich gegen angebliche Impfpropaganda richtet. Bachmair betreibt bereits die Plattform „impfschaden.info“ und will Eltern in ihrem Widerstand bestärken. 

Dabei gehören Impfungen zu den größten Errungenschaften der modernen Medizin. Sie haben historisch mehr Leben gerettet als fast jede andere Therapie. Dennoch wächst die Skepsis – und das paradoxerweise vor allem in Bevölkerungsschichten mit hohem Bildungsniveau, wie aktuelle Daten aus Österreich und Deutschland zeigen. 

Der Erfolg von Impfungen ist zugleich ihr größtes Problem: Da viele gefährliche Infektionskrankheiten dank jahrzehntelanger Vorsorge aus dem Alltag verschwunden sind, ist das Bewusstsein für deren Schrecken verblasst. Was bleibt, ist die Angst vor vermeintlichen Nebenwirkungen. Gepaart mit den oft absurd anmutenden Mythen von Impfgegnern – wie der Leugnung der Existenz von Masernviren durch den Biologen Stefan Lanka, der jüngst einen vielbeachteten Gerichtsprozess verlor und den Schmähpreis „Das Goldene Brett“ erhielt –, führt dies zu einer gefährlichen Ideologie.

**Die Illusion der eigenen Sicherheit**

Aus Sorge um das Wohl der eigenen Kinder tappen viele in die Falle der Pseudomediziner. Dabei übersehen sie die realen Risiken, die von wiederkehrenden Infektionskrankheiten ausgehen. Masern, Mumps oder Kinderlähmung sind keineswegs harmlos; sie können zu schweren Komplikationen bis hin zum Tod führen. 

Zudem ist das Impfen keine reine Privatsache. Menschen, die sich aus gesundheitlichen Gründen nicht impfen lassen können – wie Säuglinge oder immungeschwächte Personen –, sind auf die sogenannte Herdenimmunität angewiesen. Wenn jedoch immer mehr Impfverweigerer diese Schutzmauer bröckeln lassen, drohen längst überwunden geglaubte Krankheiten ein Comeback. Während in Europa die Fallzahlen steigen, zeigen globale Ausbrüche wie in der Demokratischen Republik Kongo, wo heuer bereits hunderte Menschen an Masern starben, die tödliche Konsequenz dieser Verweigerung.

**Mehr Aufklärung ist überlebenswichtig**

Experten fordern deshalb massiv verstärkte Aufklärung. Solange die Funktionsweise von Medizin und das tatsächliche Verhältnis von Nutzen und Risiko nicht verstanden werden, bleiben staatliche Appelle oft wirkungslos. 

Es ist eine Tragödie: Der gut gemeinte Wunsch, das eigene Kind zu schützen, wird durch die Angst vor der Nadel ins Gegenteil verkehrt. Im Buch von Andreas Bachmair ärgert sich die kleine Sarah darüber, dass sie wegen fehlender Impfungen nicht mit auf Pfadfindertour darf. Wüsste sie, welchen Risiken sie sich und andere ohne Schutz aussetzt, sähe die Geschichte vermutlich anders aus.",de,gemini
